name,id,key,potid,potkey,units,atom_style,allsymbols,pair_style,status,symbols,elements
MO_004835508849,EAM_Dynamo_MendelevAckland_2007v3_Zr__MO_004835508849_000,d3694758-2a82-4f0b-933c-d66a7a6aa6a2,2007--Mendelev-M-I-Ackland-G-J--Zr-3,bd58ae4c-dc17-40e4-91f0-db3eae46f933,metal,atomic,False,kim,active,['Zr'],['Zr']
MO_008996216289,MEAM_LAMMPS_JeongParkDo_2018_PdNi__MO_008996216289_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_010059867259,EAM_Dynamo_Foiles_1985_Ni__MO_010059867259_000,83aab43d-9b55-4642-833f-8171264fdb26,1985--Foiles-S-M--Ni-Cu,301f04ce-9082-4542-8590-489300cd19e8,metal,atomic,False,kim,active,"['Cu', 'Ni']","['Cu', 'Ni']"
MO_010613863288,EAM_Dynamo_PunYamakovMishin_2015_NiCo__MO_010613863288_000,2f99d71a-e86a-40e0-95f4-a754c15372cb,2015--Purja-Pun-G-P-Yamakov-V-Mishin-Y--Ni-Co,20fa46b5-6b6f-4e6e-9400-66edb643c679,metal,atomic,False,kim,active,"['Ni', 'Co']","['Ni', 'Co']"
MO_014123846623,SNAP_ZuoChenLi_2019_Mo__MO_014123846623_000,a65b9a76-4176-4e83-b38e-db80f5c09281,2020--Zuo-Y-Chen-C-Li-X-et-al--Mo-SNAP,9945ba71-939f-47ee-808b-aa72ab6d227d,metal,atomic,False,kim,active,['Mo'],['Mo']
MO_017524376569,EMT_Asap_Standard_JacobsenStoltzeNorskov_1996_Au__MO_017524376569_001,ca1db6a1-e6a1-4831-97a1-279e6dc3e580,1996--Jacobsen-K-W-Stoltze-P-Norskov-J-K--Au,3c88575c-12cd-413c-892c-cad122f91de1,metal,atomic,False,kim,active,['Au'],['Au']
MO_018428823000,MEAM_LAMMPS_KimJeonLee_2015_MgY__MO_018428823000_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_019616213550,ThreeBodyCluster_BH_BiswasHamann_1987_Si__MO_019616213550_000,47266936-ffaf-49e5-8926-0e27356b943b,1987--Biswas-R-Hamann-D-R--Si,c08c11df-cb6d-47d5-a6f2-9aa1e5187bb0,metal,atomic,False,kim,active,['Si'],['Si']
MO_019873715786,EAM_Dynamo_LiuAdams_1998_AlMg__MO_019873715786_000,a1c50c15-d396-4bb1-b034-fc03045e29b7,1998--Liu-X-Y-Adams-J-B--Al-Mg,471c5c9d-fe61-4bbb-a088-a88be016d78d,metal,atomic,False,kim,active,"['Al', 'Mg']","['Al', 'Mg']"
MO_020840179467,MEAM_LAMMPS_KimSeolJi_2017_PtNi__MO_020840179467_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_020851069572,EAM_Dynamo_LiuLiuBorucki_1999_AlCu__MO_020851069572_000,530f535c-bdb7-466c-94d7-17de9cebf3ca,1999--Liu-X-Y-Liu-C-L-Borucki-L-J--Al-Cu,92e1a9a3-8124-4808-9fd9-fa5e4abef227,metal,atomic,False,kim,active,"['Al', 'Cu']","['Al', 'Cu']"
MO_022920256108,MEAM_LAMMPS_SunRamachandranWick_2018_TiAl__MO_022920256108_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_028979335952,MEAM_LAMMPS_AgrawalMirzaeifar_2021_CuC__MO_028979335952_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_034823476734,Pair_Morse_Modified_MacDonaldMacDonald_Cu__MO_034823476734_000,c7b673be-fd7a-45ca-9a46-87cec9c3933a,1981--MacDonald-R-A-MacDonald-W-M--Cu,fb99607d-b4cf-44bf-a39b-b48aaefd335b,metal,atomic,False,kim,active,['Cu'],['Cu']
MO_040570764911,SW_LeeHwang_2012GGA_Si__MO_040570764911_000,1488fadf-0417-48c9-9ef6-1507b665da68,2012--Lee-Y-Hwang-G-S--Si-GGA,adf5b065-03bc-4e9e-9b73-cbca6552a242,metal,atomic,False,kim,active,['Si'],['Si']
MO_041269750353,SNAP_ZuoChenLi_2019quadratic_Li__MO_041269750353_000,df090011-f197-495d-ac11-59ac6e20b1ab,2020--Zuo-Y-Chen-C-Li-X-et-al--Li-qSNAP,6e3d43c1-9a7b-4a8a-901c-ee834318c565,metal,atomic,False,kim,active,['Li'],['Li']
MO_042691367780,EAM_Dynamo_FarkasJones_1996_NbTiAl__MO_042691367780_000,f9214738-e447-475e-80b6-ce2fb6fdca94,1996--Farkas-D-Jones-C--Nb-Ti-Al,0856888b-57ec-4005-828d-d1b0c331f120,metal,atomic,False,kim,active,"['Nb', 'Ti', 'Al']","['Nb', 'Ti', 'Al']"
MO_046547823135,MEAM_LAMMPS_KoLee_2013_VPdY__MO_046547823135_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_046576227003,EAM_Dynamo_MarinicaVentelonGilbert_2013EAM4__MO_046576227003_000,8310ee0f-17cb-43e9-a460-7c9bf07097d3,2013--Marinica-M-C-Ventelon-L-Gilbert-M-R-et-al--W-4,30656327-03f8-4bc5-ae74-aa3ed1788ce2,metal,atomic,False,kim,active,['W'],['W']
MO_047308317761,EAM_Dynamo_ZhangAshcraftMendelev_2016_NiNb__MO_047308317761_000,a113c316-8859-457e-9de9-a04e9c183adf,2016--Zhang-Y-Ashcraft-R-Mendelev-M-I-et-al--Ni-Nb,6c80d706-991c-4696-a552-89f2df2368f5,metal,atomic,False,kim,active,"['Ni', 'Nb']","['Ni', 'Nb']"
MO_048172193005,EAM_Dynamo_NicholAckland_2016_Na__MO_048172193005_000,2c9c62dc-4fc0-461c-a672-918de60fd3ff,2016--Nichol-A-Ackland-G-J--Na,d3ec6aef-1fc5-4151-a290-6e61acd25a77,metal,atomic,False,kim,active,['Na'],['Na']
MO_049243498555,EAM_Dynamo_ZhouWadleyJohnson_2001_Al__MO_049243498555_000,b22b1e35-cd0b-4c0a-9b4b-5cf443179bd4,2001--Zhou-X-W-Wadley-H-N-G-Johnson-R-A-et-al--Al,5e0ecfb9-e942-4098-bbd7-7c30ed948e11,metal,atomic,False,kim,active,['Al'],['Al']
MO_050147023220,MEAM_LAMMPS_HuangDongLiu_2018_Si__MO_050147023220_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_050461957184,MEAM_LAMMPS_KavousiNovakBaskes_2019_NiTi__MO_050461957184_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_051157671505,EAM_Dynamo_LiuErcolessiAdams_2004_Al__MO_051157671505_000,4532953e-2a22-4cf4-bf99-2aad6741382a,2004--Liu-X-Y-Ercolessi-F-Adams-J-B--Al,8f71b887-b4c5-42c0-b06c-9456153725d9,metal,atomic,False,kim,active,['Al'],['Al']
MO_055919219575,EAM_Dynamo_AcklandTichyVitek_1987v2_Ag__MO_055919219575_000,a0113067-b430-40e3-9e65-78a52e704192,1987--Ackland-G-J-Tichy-G-Vitek-V-Finnis-M-W--Ag,dc4149ce-3592-4131-8683-ecf654d5a519,metal,atomic,False,kim,active,['Ag'],['Ag']
MO_058537087384,MEAM_LAMMPS_KimKimLee_2009_AlMg__MO_058537087384_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_058735400462,MEAM_LAMMPS_KimShinLee_2009_FeMn__MO_058735400462_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_059320827436,MEAM_LAMMPS_KimLee_2017_MgNd__MO_059320827436_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_060567868558,EAM_Dynamo_ZhouJohnsonWadley_2004NISTretabulation_Al__MO_060567868558_000,3a2113c8-2c65-4818-9b13-8240ee30ce49,2004--Zhou-X-W-Johnson-R-A-Wadley-H-N-G--Al,5aad5c57-cd85-48b3-acb0-db0cc4f68e31,metal,atomic,False,kim,active,['Al'],['Al']
MO_063626065437,MEAM_LAMMPS_LeeWirthShim_2005_FeCu__MO_063626065437_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_066802556726,EMT_Asap_Standard_JacobsenStoltzeNorskov_1996_Pd__MO_066802556726_001,14beccd6-98f1-4254-a0db-c9c2ca4f060a,1996--Jacobsen-K-W-Stoltze-P-Norskov-J-K--Pd,6c352dde-60f8-431c-a1ed-ac514c06b75d,metal,atomic,False,kim,active,['Pd'],['Pd']
MO_068985622065,MEAM_LAMMPS_JeongLee_2020_PdC__MO_068985622065_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_070542625990,MEAM_LAMMPS_KimLee_2008_TiN__MO_070542625990_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_070797404269,MEAM_LAMMPS_KimSeolJi_2017_PtCu__MO_070797404269_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_071460865933,Morse_SigmoidalSmoothed_Jelinek_1972_Ar__MO_071460865933_002,8cd6bc73-e836-4faa-9794-6c9beb6b7b32,1972--Jelinek-G-E--Ar,8574b9b6-028e-4554-85d9-0c8e3a2e7da9,metal,atomic,False,kim,active,['Ar'],['Ar']
MO_072437275969,TIDP_RajanWarnerCurtin_2016C_User01__MO_072437275969_001,49fadbb6-5afc-4f99-9ab7-8273b196e882,2016--Rajan-V-P-Warner-D-H-Curtin-W-A--fictional-toy-c,4dd068c7-335c-4e24-9b1c-ee0bdd72aaa4,metal,atomic,False,kim,active,['toy'],['toy']
MO_072444764353,MEAM_LAMMPS_ShimLeeFleury_2011_VH__MO_072444764353_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_072486242437,ThreeBodyCluster_KP_KaxirasPandey_1988_Si__MO_072486242437_000,3d071e56-441a-4d88-9a71-cb88b8894e5b,1988--Kaxiras-E-Pandey-K-C--Si,32b7d115-fb94-4764-87c8-50a78007b840,metal,atomic,False,kim,active,['Si'],['Si']
MO_072689718616,MEAM_LAMMPS_KimJungLee_2010_FeNbC__MO_072689718616_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_075279800195,MEAM_LAMMPS_LiyanageKimHouze_2014_FeC__MO_075279800195_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_080526771943,MFF_MistriotisFlytzanisFarantos_1989_Si__MO_080526771943_001,d9df676c-0fa2-4a2f-9249-456490d61dc7,1989--Mistriotis-A-D-Flytzanis-N-Farantos-S-C--Si,f50bc327-ef12-434c-9869-0e538f48211a,metal,atomic,False,kim,active,['Si'],['Si']
MO_081872846741,ThreeBodyBondOrder_WR_WangRockett_1991_Si__MO_081872846741_000,a57046bc-c912-4d9b-83c5-b46923f63a45,1991--Wang-J-Rockett-A--Si,9520d992-5968-4057-9b51-1adac43b9bb8,metal,atomic,False,kim,active,['Si'],['Si']
MO_086900950763,MEAM_LAMMPS_JeongParkDo_2018_PdTi__MO_086900950763_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_087738844640,EAM_Dynamo_AdamsFoilesWolfer_1989_Au__MO_087738844640_000,27eb73d9-699f-41d7-bb59-17666d0d50a2,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Au,8018facc-a337-4e34-b13f-b293f36a3458,metal,atomic,False,kim,active,['Au'],['Au']
MO_091278480940,MEAM_LAMMPS_KoShimLee_2011_NiH__MO_091278480940_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_094065024556,EAM_Dynamo_Mendelev_2015_Na__MO_094065024556_000,e409ddf4-7361-4486-a3f3-e364e8f66407,2015--Wilson-S-R-Gunawardana-K-G-S-H-Mendelev-M-I--Na,5f0a7080-5a72-49a2-885e-8083f47a144b,metal,atomic,False,kim,active,['Na'],['Na']
MO_095610951957,MEAM_LAMMPS_LeeJang_2007_FeH__MO_095610951957_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_097471813275,EAM_Dynamo_BorovikovMendelevKing_2016_CuZr__MO_097471813275_000,2f46b0d5-0fed-421b-bc62-5b14b4f8c2fd,2016--Borovikov-V-Mendelev-M-I-King-A-H--Cu-Zr,4fc0f7d5-dff6-4de7-8567-d9e87746cb2c,metal,atomic,False,kim,active,"['Cu', 'Zr']","['Cu', 'Zr']"
MO_099716416216,MEAM_LAMMPS_DongKimKo_2012_CoAl__MO_099716416216_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_101214310689,EAM_Dynamo_Mishin_2004_NiAl__MO_101214310689_005,83eb32be-ad05-484c-8b43-b5d0788298ba,2004--Mishin-Y--Ni-Al,13051c1b-48f7-47f5-bad7-fc627fe10376,metal,atomic,False,kim,active,"['Ni', 'Al']","['Ni', 'Al']"
MO_101966451181,EAM_Dynamo_ZhouJohnsonWadley_2004NISTretabulation_Ti__MO_101966451181_000,1e414b85-6940-4c5b-ad03-38c20360010d,2004--Zhou-X-W-Johnson-R-A-Wadley-H-N-G--Ti,8d877089-5fc2-418e-a2b3-a1b468483690,metal,atomic,False,kim,active,['Ti'],['Ti']
MO_101997554790,MEAM_LAMMPS_JeongParkDo_2018_PdCo__MO_101997554790_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_102133002179,EAM_Dynamo_FellingerParkWilkins_2010_Nb__MO_102133002179_005,d8c4a058-1972-4604-b8b5-cc73127df6aa,2010--Fellinger-M-R-Park-H-Wilkins-J-W--Nb,0bee394c-6121-48ac-8e6d-81351d0bda44,metal,atomic,False,kim,active,['Nb'],['Nb']
MO_102190350384,EAM_Dynamo_ZhouWadleyJohnson_2001_Pt__MO_102190350384_005,b0ad5e9b-9dd8-4351-8e6e-b69d04ad6be0,2004--Zhou-X-W-Johnson-R-A-Wadley-H-N-G--Pt,b236a7be-023c-4df7-8146-da4fbdfcf900,metal,atomic,False,kim,active,['Pt'],['Pt']
MO_103054252769,EAM_Dynamo_LiSiegelAdams_2003_Ta__MO_103054252769_005,bec9c811-96c9-4154-b1fa-932871de0fe4,2003--Li-Y-Siegel-D-J-Adams-J-B-Liu-X-Y--Ta,f981e581-ca81-43ba-9c24-dc5f8ef0a908,metal,atomic,False,kim,active,['Ta'],['Ta']
MO_103270551167,EAM_Dynamo_ZhouJohnsonWadley_2004_Zr__MO_103270551167_005,7e0ea9c3-21ee-4528-9ace-c3bed59a33c0,2004--Zhou-X-W-Johnson-R-A-Wadley-H-N-G--Zr,6ccabaad-9825-4d97-9f9d-3058fca15806,metal,atomic,False,kim,active,['Zr'],['Zr']
MO_104806802344,EAM_Dynamo_HaleWongZimmerman_2008PairHybrid_PdAgH__MO_104806802344_005,e434b2ff-b3ff-4a53-ac6d-5d5e138935ca,2013--Hale-L-M-Wong-B-M-Zimmerman-J-A-Zhou-X-W--Pd-Ag-H-Hybrid,41f2bbbd-bc48-420e-8c2b-6bec9cf00afc,metal,atomic,False,kim,active,"['Pd', 'Ag', 'H']","['Pd', 'Ag', 'H']"
MO_104891429740,EAM_Dynamo_AcklandTichyVitek_1987_Au__MO_104891429740_005,7bc0e579-29a5-45b6-8670-9b6c3e1ac846,1987--Ackland-G-J-Tichy-G-Vitek-V-Finnis-M-W--Au,25899e46-6992-460a-b1c7-fb2704629e9f,metal,atomic,False,kim,active,['Au'],['Au']
MO_105449194206,MEAM_LAMMPS_ParkFellingerLenosky_2012_Ta__MO_105449194206_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_106969701023,EAM_Dynamo_MendelevKramerBecker_2008_Al__MO_106969701023_005,295c6b2f-ccc8-4183-a928-6579d409a5ae,2008--Mendelev-M-I-Kramer-M-J-Becker-C-A-Asta-M--Al,eb027a17-aeb8-4f91-a58f-0d8830d653f8,metal,atomic,False,kim,active,['Al'],['Al']
MO_108408461881,EMT_Asap_Standard_JacobsenStoltzeNorskov_1996_Ni__MO_108408461881_001,7c136e92-4fed-4fe6-8d6b-2720cd340ba6,1996--Jacobsen-K-W-Stoltze-P-Norskov-J-K--Ni,3d95a9db-2422-4149-932d-0a32e88e8e34,metal,atomic,False,kim,active,['Ni'],['Ni']
MO_108983864770,EAM_Dynamo_HaleWongZimmerman_2008PairMorse_PdAgH__MO_108983864770_005,4f53cdc0-746f-43cd-b82f-437184f0beb1,2013--Hale-L-M-Wong-B-M-Zimmerman-J-A-Zhou-X-W--Pd-Ag-H-Morse,abef3818-788d-4173-aa8d-62265deeec2b,metal,atomic,False,kim,active,"['Pd', 'Ag', 'H']","['Pd', 'Ag', 'H']"
MO_109933561507,EAM_Dynamo_MishinMehlPapaconstantopoulos_2002_NiAl__MO_109933561507_005,44c0be6a-161e-4450-af34-8f9511285d6c,2002--Mishin-Y-Mehl-M-J-Papaconstantopoulos-D-A--Ni-Al,cba1f03d-4e0b-4f08-8b52-0aff0a4224b3,metal,atomic,False,kim,active,"['Ni', 'Al']","['Ni', 'Al']"
MO_110119204723,MEAM_LAMMPS_KimJungLee_2009_FeTiC__MO_110119204723_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_110256178378,EAM_Dynamo_ZhouJohnsonWadley_2004_Ni__MO_110256178378_005,6aa54cc7-b959-439c-a0d1-8aac41063460,2004--Zhou-X-W-Johnson-R-A-Wadley-H-N-G--Ni,063c9331-69e4-40e4-bb6c-cee56d576b60,metal,atomic,False,kim,active,['Ni'],['Ni']
MO_111986436268,Morse_Shifted_GirifalcoWeizer_1959HighCutoff_Ag__MO_111986436268_004,42e59ad1-9b43-485c-8630-cb32393b8bdb,1959--Girifalco-L-A-Weizer-V-G--Ag,ab71e60e-3f45-4eb4-9c92-7feb98f7e168,metal,atomic,False,kim,active,['Ag'],['Ag']
MO_112077942578,MEAM_LAMMPS_GaoOteroAouadi_2013_AgTaO__MO_112077942578_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_113686039439,SW_BalamaneHaliciogluTiller_1992_Si__MO_113686039439_004,a7e76785-9ea1-4ef6-b3dc-73634723d2c4,1992--Balamane-H-Halicioglu-T-Tiller-W-A--Si,91d8ddee-80cc-43b2-b06c-d9d427d36d23,metal,atomic,False,kim,active,['Si'],['Si']
MO_114077951467,EAM_Dynamo_FortiniMendelevBuldyrev_2008_Ru__MO_114077951467_005,7ae2c11d-cb15-4b40-8c85-6b92cbb43f50,2008--Fortini-A-Mendelev-M-I-Buldyrev-S-Srolovitz-D--Ru,8a94f366-a892-461e-9d3d-e30a76276727,metal,atomic,False,kim,active,['Ru'],['Ru']
MO_114797992931,EAM_Dynamo_ZhouZimmermanWong_2008_PdH__MO_114797992931_000,afcc1ace-7758-45ba-9366-0ad76db94c86,2008--Zhou-X-W-Zimmerman-J-A-Wong-B-M-Hoyt-J-J--Pd-H,d788f3a8-6884-4a89-80ae-c66f0abdfa1a,metal,atomic,False,kim,active,"['Pd', 'H']","['Pd', 'H']"
MO_115316750986,EMT_Asap_Standard_JacobsenStoltzeNorskov_1996_AlAgAuCuNiPdPt__MO_115316750986_001,d93c417b-66c2-4cc7-aa1a-0bac79e9e21f,1996--Jacobsen-K-W-Stoltze-P-Norskov-J-K--Al-Ag-Au-Cu-Ni-Pd-Pt,dd581609-b17f-433a-952a-e746a2bf1d4f,metal,atomic,False,kim,active,"['Al', 'Ag', 'Au', 'Cu', 'Ni', 'Pd', 'Pt']","['Al', 'Ag', 'Au', 'Cu', 'Ni', 'Pd', 'Pt']"
MO_115454747503,MEAM_LAMMPS_ChoiJoSohn_2018_CoNiCrFeMn__MO_115454747503_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_116920074573,EAM_Dynamo_ZhouJohnsonWadley_2004_Pb__MO_116920074573_005,bb940621-dfef-4f9f-a674-dca0097be7d4,2004--Zhou-X-W-Johnson-R-A-Wadley-H-N-G--Pb,1c592eb1-3cdd-4090-aa0b-e7246f7d5f91,metal,atomic,False,kim,active,['Pb'],['Pb']
MO_117656786760,EAM_Dynamo_ZopeMishin_2003_TiAl__MO_117656786760_005,d5e64d39-bd6c-4110-9098-9f8ba7042fb3,2003--Zope-R-R-Mishin-Y--Ti-Al,274cbc15-b7c1-4701-a3e8-07b0b046ad7b,metal,atomic,False,kim,active,"['Ti', 'Al']","['Ti', 'Al']"
MO_117938381510,MEAM_2NN_GaInN__MO_117938381510_001,465c90f3-6724-4cea-8072-e4889d47df5e,,,metal,atomic,False,kim,active,[],[]
MO_118428466217,EMT_Asap_Standard_Jacobsen_Stoltze_Norskov_AlAgAuCuNiPdPt__MO_118428466217_002,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_119135752160,EAM_Dynamo_HoytGarvinWebb_2003_PbCu__MO_119135752160_005,62b77aa5-a83a-46a8-a7ed-f94c545844af,2003--Hoyt-J-J-Garvin-J-W-Webb-E-B-Asta-M--Cu-Pb,466022ce-1cac-404c-8d5a-1bdd5b60a7a2,metal,atomic,False,kim,active,"['Cu', 'Pb']","['Cu', 'Pb']"
MO_119167353542,SW_HauchHollandMarder_1999Brittle_Si__MO_119167353542_004,d7fd7e38-13e9-4875-b4ab-67fe3f737350,1999--Hauch-J-A-Holland-D-Marder-M-P-Swinney-H-L--Si,ea531207-cc09-4d62-9ffa-0a3a3089598c,metal,atomic,False,kim,active,['Si'],['Si']
MO_120596890176,EAM_Dynamo_MendelevSordeletKramer_2007_CuZr__MO_120596890176_005,7d12c9e6-6d67-42ce-bff2-b43cde33c13b,2007--Mendelev-M-I-Sordelet-D-J-Kramer-M-J--Cu-Zr,fbb1e782-509e-4103-a735-db0050ad7477,metal,atomic,False,kim,active,"['Cu', 'Zr']","['Cu', 'Zr']"
MO_120808805541,EAM_Dynamo_SturgeonLaird_2000_Al__MO_120808805541_005,f2406231-c1d7-4470-88fd-a96c015b9c58,2000--Sturgeon-J-B-Laird-B-B--Al,2f8b74ea-a973-4236-ad16-65e370d4d3a4,metal,atomic,False,kim,active,['Al'],['Al']
MO_122703700223,EAM_IMD_BrommerGaehler_2006A_AlNiCo__MO_122703700223_003,f2dad143-fbda-413f-950f-2b5dfe90bd81,2006--Brommer-P-Gahler-F--Al-Ni-Co-a,d9d45ceb-90db-4c90-b538-265b83b3e412,metal,atomic,False,kim,active,"['Al', 'Ni', 'Co']","['Al', 'Ni', 'Co']"
MO_122936827583,MEAM_LAMMPS_MirazDhariwalMeng_2020_CuNTi__MO_122936827583_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_123629422045,EAM_Dynamo_ErcolessiAdams_1994_Al__MO_123629422045_005,fa371b8a-5d4f-477d-9e1d-fd683a367060,1994--Ercolessi-F-B-Adams-J--Al,2ce1cf6d-9c87-4b29-89d2-9885a928fbe7,metal,atomic,False,kim,active,['Al'],['Al']
MO_126566794224,LJ_Shifted_Bernardes_1958MedCutoff_Ar__MO_126566794224_004,cc764bf5-56af-4533-978a-12955562aaa2,1958--Bernardes-N--Ar,24c37060-bdcd-47a9-ba96-33efe0691930,metal,atomic,False,kim,active,['Ar'],['Ar']
MO_126942667206,TT_Modified_HellmannBichVogel_2007_He__MO_126942667206_002,53909a14-fd53-404a-af9b-e1ff2c5e44fd,2007--Hellmann-R-Bich-E-Vogel-E--He,d49346a8-e05a-4e6b-89bb-8e8073a0620a,metal,atomic,False,kim,active,['He'],['He']
MO_127245782811,EAM_Dynamo_ZhouJohnsonWadley_2004_Cu__MO_127245782811_005,542596fe-1b0c-464f-9a9e-0b182bcd27e8,2004--Zhou-X-W-Johnson-R-A-Wadley-H-N-G--Cu,2b5389d5-0313-43be-a7c7-ce9130ba51b8,metal,atomic,False,kim,active,['Cu'],['Cu']
MO_127847080751,MEAM_LAMMPS_KoShimLee_2011_AlH__MO_127847080751_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_128037485276,EAM_IMD_BrommerGaehler_2006B_AlNiCo__MO_128037485276_003,71468e98-a477-492a-babe-a04d99764ace,2006--Brommer-P-Gahler-F--Al-Ni-Co-b,2073965d-e0d0-4aaf-a4cc-d5e98fc32a81,metal,atomic,False,kim,active,"['Al', 'Ni', 'Co']","['Al', 'Ni', 'Co']"
MO_128703483589,EAM_Dynamo_WilliamsMishinHamilton_2006_CuAg__MO_128703483589_005,45e8f860-0855-4e92-b195-30f98953e82f,2006--Williams-P-L-Mishin-Y-Hamilton-J-C--Cu-Ag,cfe3a54f-c3b2-4b61-8b03-165613bdd829,metal,atomic,False,kim,active,"['Cu', 'Ag']","['Cu', 'Ag']"
MO_129364204512,MEAM_LAMMPS_KoKimKwon_2018_Sn__MO_129364204512_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_129433059219,EDIP_BelkoGusakovDorozhkin_2010_Ge__MO_129433059219_001,36fcd965-1767-475b-b62f-1f876b6d605d,2010--Belko-V-I-Gusakov-V-E-Dorozhkin-N-N--Ge,a30cfe8c-3bf1-4d4d-93fa-155dc5c637d8,metal,atomic,False,kim,active,['Ge'],['Ge']
MO_130046220009,EAM_Dynamo_ZhouJohnsonWadley_2004_Ta__MO_130046220009_005,6b10be8a-93a8-4e71-83e3-f2c32bec5e6b,2004--Zhou-X-W-Johnson-R-A-Wadley-H-N-G--Ta,04aa4a53-9229-4c6a-8a03-1e8836fd8712,metal,atomic,False,kim,active,['Ta'],['Ta']
MO_131620013077,EAM_Dynamo_WilliamsMishinHamilton_2006_Ag__MO_131620013077_005,df166077-62b0-496a-aeab-c3d122f6fa0c,2006--Williams-P-L-Mishin-Y-Hamilton-J-C--Ag,ce32faaf-5d57-4861-a2ec-efbfc63f07e6,metal,atomic,False,kim,active,['Ag'],['Ag']
MO_131642768288,MEAM_LAMMPS_CostaAgrenClavaguera_2007_AlNi__MO_131642768288_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_131650261510,EAM_Dynamo_ZhouJohnsonWadley_2004_Al__MO_131650261510_005,08e38363-2c47-4df7-b8d8-7082524c9d96,2004--Zhou-X-W-Johnson-R-A-Wadley-H-N-G--Al,5aad5c57-cd85-48b3-acb0-db0cc4f68e31,metal,atomic,False,kim,active,['Al'],['Al']
MO_134206624109,MEAM_LAMMPS_KimLee_2008_TiC__MO_134206624109_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_135034229282,EAM_MagneticCubic_DudarevDerlet_2005_Fe__MO_135034229282_002,a15e6adb-ffbc-4da9-927c-9368edd0d74a,2005--Dudarev-S-L-Derlet-P-M--Fe,340d3301-a6ab-4800-984f-1f3cee9890b2,metal,atomic,False,kim,active,['Fe'],['Fe']
MO_135739722270,MEAM_LAMMPS_AhmadGrohGhazisaeidi_2018_MgY__MO_135739722270_000,NOT FOUND,,,metal,atomic,False,kim,active,[],[]
MO_137404467969,EAM_Dynamo_ZhouJohnsonWadley_2004_Mg__MO_137404467969_005,7e15d8aa-66f3-4645-a284-ea9db3e214f4,2004--Zhou-X-W-Johnson-R-A-Wadley-H-N-G--Mg,816ed50d-9e0c-4bd2-8a9a-dca83d4e0bb8,metal,atomic,False,kim,active,['Mg'],['Mg']
MO_137572817842,EAM_Dynamo_SchopfBrommerFrigan_2012_AlMnPd__MO_137572817842_000,c10c117b-e5a6-408f-a7fb-b58549f9d8cf,2012--Schopf-D-Brommer-P-Frigan-B-Trebin-H-R--Al-Mn-Pd,bdd76724-0693-4e46-8a9a-39e1bc2204ce,metal,atomic,False,kim,active,"['Al', 'Mn', 'Pd']","['Al', 'Mn', 'Pd']"
MO_137719994600,Morse_Shifted_GirifalcoWeizer_1959LowCutoff_Ag__MO_137719994600_004,3778a2c6-ee92-4415-baf6-d4427f2d12f6,1959--Girifalco-L-A-Weizer-V-G--Ag,ab71e60e-3f45-4eb4-9c92-7feb98f7e168,metal,atomic,False,kim,active,['Ag'],['Ag']
MO_137964310702,Tersoff_LAMMPS_MuellerErhartAlbe_2007_Fe__MO_137964310702_003,c0d04c62-fd65-4213-9921-d5927f42a113,2007--Muller-M-Erhart-P-Albe-K--Fe,3c73b662-4916-453b-b5ad-852a216b635e,metal,atomic,False,kim,active,['Fe'],['Fe']
