name,key,id,sourcename,sourcelink,crystalfamily,natypes,symbols,composition,a,b,c,alpha,beta,gamma,natoms
mp-1215527,597943f8-0d11-4cf0-8098-e529b0bc933b,mp-1215527,Materials Project,https://materialsproject.org/,hexagonal,4.0,"['Cd', 'Se', 'Te', 'Zn']",CdSeTeZn,4.37085757,4.370857569999982,21.637669582381,90.0,90.0,120.00000000000011,12.0
mp-1215531,5b616645-11bc-45cc-bcf6-f17b93f9e688,mp-1215531,Materials Project,https://materialsproject.org/,orthorhombic,3.0,"['Cd', 'Se', 'Zn']",CdSe4Zn3,8.2871064402911,11.7273398798,4.13955135,90.0,90.0,90.0,16.0
mp-1215566,36a1bfd1-c7da-4f3e-936e-2071ed31f2ab,mp-1215566,Materials Project,https://materialsproject.org/,hexagonal,3.0,"['S', 'Se', 'Zn']",SSe4Zn5,4.03430702,4.0343070200000035,49.336284560891,90.0,90.0,119.99999999999997,30.0
mp-1215578,83b56633-7a91-4f1d-b644-4a797016fc09,mp-1215578,Materials Project,https://materialsproject.org/,hexagonal,3.0,"['Cd', 'S', 'Zn']",CdS5Zn4,3.6622179058394,3.6622179058393414,45.086274623695,90.0,90.0,120.00000000000054,30.0
mp-1215580,31612fae-6ea7-4751-b434-905ed5ce320a,mp-1215580,Materials Project,https://materialsproject.org/,tetragonal,3.0,"['S', 'Se', 'Zn']",S4SeZn5,3.89215197,3.89215197,27.508370720856,90.0,90.0,90.0,20.0
mp-1215602,0d63f1ac-2895-463c-b9a9-27b5a18787ce,mp-1215602,Materials Project,https://materialsproject.org/,orthorhombic,2.0,"['Hg', 'Zn']",HgZn3,2.87353242,4.9527715280422,10.47984786,90.0,90.0,90.0,8.0
mp-1215624,448eda76-58eb-4c14-b22b-ae76fa717ed3,mp-1215624,Materials Project,https://materialsproject.org/,tetragonal,3.0,"['Cd', 'Se', 'Zn']",CdSe5Zn4,4.11792862,4.11792862,29.316248380291,90.0,90.0,90.0,20.0
mp-1215630,f97fe8f2-8ff5-4990-b481-5870e5e870a6,mp-1215630,Materials Project,https://materialsproject.org/,orthorhombic,4.0,"['Cd', 'S', 'Se', 'Zn']",CdSSe4Zn4,4.09086794,5.79147482,20.385941944208,90.0,90.0,90.0,20.0
mp-1215633,2e84e1d7-d307-4445-9f03-d9b6cc1a7282,mp-1215633,Materials Project,https://materialsproject.org/,tetragonal,3.0,"['Se', 'Te', 'Zn']",Se4TeZn5,4.13691697,4.13691697,29.017032399926,90.0,90.0,90.0,20.0
mp-1215652,41e7f8b5-fa56-4a5f-9418-41edd7e3f24d,mp-1215652,Materials Project,https://materialsproject.org/,hexagonal,3.0,"['Cd', 'Se', 'Zn']",CdSe5Zn4,4.12252338,4.122523380000009,50.86579428445,90.0,90.0,119.99999999999991,30.0
mp-1215660,90d10b59-3592-4179-9dc6-d1b68e2fd823,mp-1215660,Materials Project,https://materialsproject.org/,hexagonal,3.0,"['Hg', 'Te', 'Zn']",Hg4Te5Zn,4.65757284,4.657572839999969,56.943810054404,90.0,90.0,120.00000000000023,30.0
mp-1215784,d2875633-3a0e-420f-a177-35e31ab74805,mp-1215784,Materials Project,https://materialsproject.org/,hexagonal,3.0,"['Cd', 'S', 'Zn']",CdS5Zn4,3.92791682,3.9279168200000103,32.33541112,90.0,90.0,119.99999999999991,20.0
mp-1216274,e84c9def-9579-4c7f-b970-51a9ab84b8bd,mp-1216274,Materials Project,https://materialsproject.org/,tetragonal,1.0,['W'],W,2.6691415,2.6691415,19.327504958913,90.0,90.0,90.0,8.0
mp-1216313,cfa940fc-2384-4a2e-91b4-35ad64f0c5ba,mp-1216313,Materials Project,https://materialsproject.org/,hexagonal,2.0,"['Ni', 'V']",NiV,2.55198388,2.5519838800000185,12.746261588068,90.0,90.0,119.99999999999976,6.0
mp-1216314,1a32c2ec-4080-497c-aa2a-eab9b5d378ba,mp-1216314,Materials Project,https://materialsproject.org/,tetragonal,2.0,"['Ni', 'V']",Ni3V,2.52048819,2.52048819,7.12237215,90.0,90.0,90.0,4.0
mp-1216317,918dacb5-081a-4db7-bf8c-42820123234e,mp-1216317,Materials Project,https://materialsproject.org/,hexagonal,2.0,"['Ni', 'V']",Ni3V,2.51312346,2.5131234599999606,24.610949931056,90.0,90.0,120.00000000000054,12.0
mp-1216329,a9e860a9-2287-444b-806a-adbf6aff7a7d,mp-1216329,Materials Project,https://materialsproject.org/,orthorhombic,2.0,"['Fe', 'V']",Fe4V,2.886326535984,4.0302780457724,20.126997524611,90.0,90.0,90.0,20.0
mp-1216347,97e9563b-43cf-4eb1-909f-e884b47c0971,mp-1216347,Materials Project,https://materialsproject.org/,orthorhombic,2.0,"['Fe', 'V']",FeV,2.9605747347818,4.0639662232587,4.02021666,90.0,90.0,90.0,4.0
mp-1216352,8d36e546-93a1-4d07-80f9-fbf505f60658,mp-1216352,Materials Project,https://materialsproject.org/,orthorhombic,2.0,"['Fe', 'V']",Fe3V,2.9219888254931,4.0238138863549,8.0314092,90.0,90.0,90.0,8.0
mp-1216441,7cb92196-5ca6-4a88-97d8-f09ac2c1bf57,mp-1216441,Materials Project,https://materialsproject.org/,hexagonal,2.0,"['Cu', 'Zr']",Cu51Zr14,11.26620386,11.26620386,8.33736489,90.0,90.0,120.00000000000001,65.0
mp-1216634,0fd5c98f-1f95-4fcd-b8dd-7b888c804542,mp-1216634,Materials Project,https://materialsproject.org/,orthorhombic,2.0,"['Nb', 'Ti']",NbTi,3.2796032603544,4.642590748434,4.63939057,90.0,90.0,90.0,4.0
mp-1216646,5dd10f4d-3156-465c-8c79-674e8d45b2f9,mp-1216646,Materials Project,https://materialsproject.org/,orthorhombic,2.0,"['Ti', 'V']",TiV,3.1314658946157,4.4076623749504,4.41296061,90.0,90.0,90.0,4.0
mp-1216708,efccc870-4cc2-46f9-ad5b-39d5fc8d5466,mp-1216708,Materials Project,https://materialsproject.org/,monoclinic,2.0,"['Ni', 'V']",Ni2V3,8.89370861,4.61292628,9.023225069999985,90.0,90.52652590000001,90.0,30.0
mp-1216809,70100890-e9df-4be7-89e4-e2a09c858e93,mp-1216809,Materials Project,https://materialsproject.org/,hexagonal,2.0,"['Ni', 'Ti']",Ni4Ti,2.57206925,2.57206925000001,31.102174611903,90.0,90.0,119.99999999999986,15.0
mp-1216834,baad9e92-5436-4b11-994d-f4808cf303ee,mp-1216834,Materials Project,https://materialsproject.org/,orthorhombic,2.0,"['Fe', 'Ti']",FeTi,3.1503185231689,4.4065193064093,3.84109831,90.0,90.0,90.0,4.0
mp-1216890,9615ee65-6ca7-4f8e-8c4f-acbd22d4f0db,mp-1216890,Materials Project,https://materialsproject.org/,hexagonal,2.0,"['Ni', 'Ti']",NiTi,4.50383105,4.503831049999963,4.75514185,90.0,90.0,120.00000000000028,6.0
mp-1216893,b9d5be93-6ffa-41e1-bb9e-72436146e659,mp-1216893,Materials Project,https://materialsproject.org/,orthorhombic,2.0,"['Mo', 'U']",MoU7,2.99851367,5.1471262,10.26075798,90.0,90.0,90.0,8.0
mp-1216986,fe342352-46a6-42d2-bebc-5976c38fd47a,mp-1216986,Materials Project,https://materialsproject.org/,tetragonal,2.0,"['Fe', 'Ti']",Fe4Ti,2.52382089,2.52382089,18.873797905263,90.0,90.0,90.0,10.0
mp-1217008,6e8414ba-1f93-4725-ac86-6a792e2e008c,mp-1217008,Materials Project,https://materialsproject.org/,hexagonal,2.0,"['Al', 'Ti']",AlTi,2.86726208,2.867262079999992,4.67808265,90.0,90.0,120.00000000000011,2.0
mp-1217027,2b11b7bc-ed89-4f21-a8b0-7aef0d246dc6,mp-1217027,Materials Project,https://materialsproject.org/,orthorhombic,2.0,"['Al', 'Ti']",Al3Ti,2.839676785,4.68126362,4.9007418373261,90.0,90.0,90.0,4.0
mp-1217054,017d3589-712e-4877-9cb6-8ca6bd6ff3d1,mp-1217054,Materials Project,https://materialsproject.org/,orthorhombic,2.0,"['C', 'Ti']",C2Ti,4.2704588932225,4.9099834634207,2.90184528,90.0,90.0,90.0,6.0
mp-1217072,b0cc4d2b-1ccb-473c-a64c-306f4960db5b,mp-1217072,Materials Project,https://materialsproject.org/,hexagonal,2.0,"['Al', 'Ti']",AlTi3,2.9275426784874,2.927542678487376,9.22636226,90.0,90.0,120.00000000000028,4.0
mp-1217081,912b38f2-5dbe-4ddc-87fa-27451a9c73e6,mp-1217081,Materials Project,https://materialsproject.org/,tetragonal,2.0,"['Al', 'Ti']",Al5Ti3,3.920795895,3.920795895,8.36734055,90.0,90.0,90.0,8.0
mp-1217090,24ba5a66-353f-46b7-9cef-59b77dd61eb9,mp-1217090,Materials Project,https://materialsproject.org/,hexagonal,2.0,"['C', 'Ti']",C5Ti8,3.0945298803257,3.094529880325697,58.298638626621,90.0,90.0,119.99999999999898,39.0
mp-1217091,bd5850c2-5ad1-481a-a5c0-b143123ea7c0,mp-1217091,Materials Project,https://materialsproject.org/,orthorhombic,2.0,"['Nb', 'Ti']",NbTi3,3.2414432952766,4.809301173297,9.06913038,90.0,90.0,90.0,8.0
mp-1217092,24aa02d2-f2d0-487c-b24e-0aed95405408,mp-1217092,Materials Project,https://materialsproject.org/,orthorhombic,2.0,"['Al', 'Ti']",Al5Ti3,3.92152589,4.03038961,8.11641086,90.0,90.0,90.0,8.0
mp-1217093,a34281d2-ad5b-4f42-9bf4-2964a1fbff43,mp-1217093,Materials Project,https://materialsproject.org/,orthorhombic,3.0,"['Al', 'Nb', 'Ti']",AlNbTi2,6.0610642986195,9.5089329182041,4.67509068,90.0,90.0,90.0,16.0
mp-1217105,01611b9b-a79b-4399-9735-345e37c7f0f4,mp-1217105,Materials Project,https://materialsproject.org/,tetragonal,2.0,"['O', 'Ti']",O8Ti3,3.78237929,3.78237929,9.61863289,90.0,90.0,90.0,11.0
mp-1217106,e7ed3f8a-d5bf-456e-8ea3-434bf4c27470,mp-1217106,Materials Project,https://materialsproject.org/,hexagonal,2.0,"['C', 'Ti']",CTi2,3.084533053733,3.0845330537329403,14.442371070764,90.0,90.0,120.00000000000063,9.0
mp-1217111,280d3fec-50e1-41ff-acd0-d83867fd5e41,mp-1217111,Materials Project,https://materialsproject.org/,tetragonal,2.0,"['Al', 'Ti']",Al11Ti5,3.9205376,3.9205376,16.46581056,90.0,90.0,90.0,16.0
mp-1217117,a05e1e48-c95b-47a9-8a09-1294f206dc13,mp-1217117,Materials Project,https://materialsproject.org/,orthorhombic,2.0,"['Ti', 'V']",Ti4V,3.1835358367243,4.5267718566405,22.74396960965,90.0,90.0,90.0,20.0
mp-1217135,7b09a4a8-51e4-48e8-b321-37bb70950ce4,mp-1217135,Materials Project,https://materialsproject.org/,tetragonal,2.0,"['O', 'Ti']",O3Ti4,4.26978613,4.26978613,8.3553603873267,90.0,90.0,90.0,14.0
mp-1217149,459fc503-5724-478a-9aeb-da646b0365d9,mp-1217149,Materials Project,https://materialsproject.org/,monoclinic,2.0,"['O', 'Ti']",O10Ti9,5.04406933,8.9326861272885,9.92241046000002,90.0,101.81878856000024,90.0,38.0
mp-1217152,ec51918a-3875-4863-ba42-97887ccdbd83,mp-1217152,Materials Project,https://materialsproject.org/,monoclinic,2.0,"['O', 'Ti']",OTi2,4.66248163,2.95158757,8.251805860000037,90.0,92.09013882,90.0,9.0
mp-1217157,39967bf7-7050-4580-ad8c-40a880c028c3,mp-1217157,Materials Project,https://materialsproject.org/,tetragonal,2.0,"['O', 'Ti']",O4Ti3,4.15698579,4.15698579,8.1940321365863,90.0,90.0,90.0,14.0
mp-1217161,121f4a67-53aa-4ade-b3ce-cff86e712a9e,mp-1217161,Materials Project,https://materialsproject.org/,orthorhombic,2.0,"['Fe', 'Ti']",FeTi4,3.2868947040084,4.589929626156,21.024140173111,90.0,90.0,90.0,20.0
mp-1217177,297ad53b-9d9f-45dd-918a-6179e2bc4acf,mp-1217177,Materials Project,https://materialsproject.org/,hexagonal,2.0,"['Fe', 'Ti']",FeTi3,2.99856511,2.9985651100000172,8.0415566,90.0,90.0,119.99999999999982,4.0
mp-1217269,fc421ab4-a0a4-4313-aa88-ea01a9e059ae,mp-1217269,Materials Project,https://materialsproject.org/,monoclinic,2.0,"['Se', 'Te']",Se2Te,7.775890007747328,4.434052004558546,5.3528348,90.0,91.46630507856318,90.0,6.0
mp-1217322,9975e0e6-b919-4059-9271-ff2fc4c2dcb9,mp-1217322,Materials Project,https://materialsproject.org/,triclinic,2.0,"['Se', 'Te']",SeTe,4.398765,4.438050180000001,11.03566742,88.76143237,89.39898819,61.22246427000002,6.0
mp-1217583,8f6d54c7-18ba-401f-8eda-064224faf515,mp-1217583,Materials Project,https://materialsproject.org/,hexagonal,3.0,"['Ni', 'Ti', 'V']",Ni9Ti2V,5.0461082987457,5.046108298745767,24.86948808,90.0,90.0,120.00000000000023,48.0
mp-1217756,702e9f2b-2c91-4c9b-b61c-2a176338d3a6,mp-1217756,Materials Project,https://materialsproject.org/,cubic,1.0,['Ta'],Ta,2.7496823704316,2.7496823704316,2.7496823704316,90.0,90.0,90.0,1.0
mp-1217805,3b6ba75c-4865-4709-9b55-e877783aff62,mp-1217805,Materials Project,https://materialsproject.org/,orthorhombic,1.0,['Ta'],Ta,30.712220805049,30.713161910158,2.40671983,90.0,90.0,90.0,4.0
mp-1217811,5d75151c-22ba-47b6-8a98-ed8325585245,mp-1217811,Materials Project,https://materialsproject.org/,orthorhombic,2.0,"['Ta', 'W']",TaW,3.257747997534426,4.622819996677207,4.555216,90.0,90.0,90.0,4.0
mp-1218001,7ce51b6f-57c0-4f2c-b191-bad0cac6ca6d,mp-1218001,Materials Project,https://materialsproject.org/,tetragonal,2.0,"['O', 'Ta']",O5Ta2,5.3034524645641,5.3034524645641,9.5870492183861,90.0,90.0,90.0,14.0
mp-1218065,45d5edce-6f69-43e6-8883-9c43cad0fcc8,mp-1218065,Materials Project,https://materialsproject.org/,monoclinic,2.0,"['O', 'Ta']",OTa6,4.88951005,9.72559148,4.899520060000042,90.0,95.82023350999992,90.0,14.0
mp-1218141,8eb2817f-41f2-4c24-8710-ce841d4ec4ad,mp-1218141,Materials Project,https://materialsproject.org/,triclinic,2.0,"['O', 'Ta']",O5Ta2,3.40078059,3.86025712999996,8.212304390000021,90.74534005,94.88873943999997,90.11964536000002,7.0
mp-1218160,9f46fe53-b873-402f-a785-bd7e5516d2ed,mp-1218160,Materials Project,https://materialsproject.org/,monoclinic,2.0,"['O', 'Ta']",O5Ta2,36.264734707737,3.96921177,3.83108167000003,90.0,92.05793540516521,90.0,42.0
mp-1218194,93071614-d22a-4185-a427-2fa90bf0b96a,mp-1218194,Materials Project,https://materialsproject.org/,triclinic,2.0,"['O', 'Ta']",O5Ta2,3.83412658,3.868888689999967,21.219644499999763,92.31014983000004,95.16633239999999,90.01081729000002,21.0
mp-1218312,cf0a0592-f4fb-4dec-a589-d7f0b7c981d5,mp-1218312,Materials Project,https://materialsproject.org/,monoclinic,2.0,"['O', 'Ta']",O5Ta2,6.33799939,3.84373178,40.95155656999979,90.0,90.84604074000003,90.0,77.0
mp-1219045,1ea55194-1906-437a-b5e7-1022fd0d3309,mp-1219045,Materials Project,https://materialsproject.org/,orthorhombic,2.0,"['Pb', 'Sn']",PbSn3,3.13210024,3.23441885,11.62164081,90.0,90.0,90.0,4.0
mp-1219182,c3fd5be7-124b-4f35-b9a9-08ddcca5cdbd,mp-1219182,Materials Project,https://materialsproject.org/,cubic,2.0,"['Ge', 'Si']",GeSi,5.5930580008914,5.5930580008914,5.5930580008914,90.0,90.0,90.0,8.0
mp-1219306,1d288791-1613-49f1-b2be-fccbfeee8a65,mp-1219306,Materials Project,https://materialsproject.org/,hexagonal,2.0,"['C', 'Si']",C3Si5,8.4002688782009,8.400268878200885,8.3687552700711,90.0,90.0,119.99999999999966,24.0
mp-1219328,7dd0c325-a4a9-4b5f-b704-bbd2921d2255,mp-1219328,Materials Project,https://materialsproject.org/,triclinic,2.0,"['S', 'Se']",S7Se,5.08882227,9.607270629999958,15.561233020000433,90.21616459000002,90.14777117000001,90.13728785000002,24.0
mp-1219349,24903cdd-b9d2-4f50-a528-c2122e80cd62,mp-1219349,Materials Project,https://materialsproject.org/,cubic,2.0,"['Au', 'Si']",Au10Si3,9.7762703420379,9.7762703420379,9.7762703420379,90.0,90.0,90.0,52.0
mp-1219421,a771f070-0fc3-4b0f-879a-cbc4ac6a2865,mp-1219421,Materials Project,https://materialsproject.org/,orthorhombic,2.0,"['O', 'Si']",O8Si3,5.14301572,10.40695408,12.22505644,90.0,90.0,90.0,44.0
mp-1219490,2b802707-71a3-4ce7-ad98-b8040471c527,mp-1219490,Materials Project,https://materialsproject.org/,orthorhombic,2.0,"['Re', 'W']",ReW2,3.1543164948269,4.4893302385142,13.466572137734,90.0,90.0,90.0,12.0
mp-1219491,a302b1ee-ba8e-462b-9cb4-1c99043b8ea6,mp-1219491,Materials Project,https://materialsproject.org/,orthorhombic,2.0,"['Re', 'W']",ReW3,3.1575397423694,4.490741153948,8.97968312,90.0,90.0,90.0,8.0
mp-1219494,e683132b-a07a-4d17-8195-87cf6ab3cb30,mp-1219494,Materials Project,https://materialsproject.org/,orthorhombic,2.0,"['Re', 'W']",ReW4,3.1701593153639,4.495547970917,22.396449224715,90.0,90.0,90.0,20.0
mp-1219640,a1d875d2-f643-4488-bade-a5939e8cda8b,mp-1219640,Materials Project,https://materialsproject.org/,orthorhombic,3.0,"['Br', 'I', 'Rb']",BrI2Rb3,5.1735754,7.36631879,15.58001779782,90.0,90.0,90.0,12.0
mp-1219643,9a89bdeb-4de7-4692-89cc-eaeb3d5157c3,mp-1219643,Materials Project,https://materialsproject.org/,tetragonal,3.0,"['Br', 'Cl', 'Rb']",Br2ClRb3,4.89173535,4.89173535,20.746641419903,90.0,90.0,90.0,12.0
mp-1219709,cef2084c-f4ca-45ba-b488-a17ac38a09bd,mp-1219709,Materials Project,https://materialsproject.org/,hexagonal,2.0,"['Au', 'Pt']",AuPt,2.8689596,2.868959599999964,14.127661436928,90.0,90.0,120.00000000000043,6.0
mp-1219908,33ee077a-b328-4d38-ba91-a0985295997c,mp-1219908,Materials Project,https://materialsproject.org/,hexagonal,2.0,"['Pd', 'Pt']",PdPt,2.78994718,2.789947180000038,13.767165343173,90.0,90.0,119.99999999999956,6.0
mp-1219920,415f4c9e-c184-4a9d-b5df-ecc3cc2ca3ef,mp-1219920,Materials Project,https://materialsproject.org/,hexagonal,2.0,"['Au', 'Pd']",AuPd,2.89013293,2.890132930000041,13.941082624321,90.0,90.0,119.99999999999955,6.0
mp-1219928,903c4758-50fe-4019-9402-38f93e07af87,mp-1219928,Materials Project,https://materialsproject.org/,hexagonal,3.0,"['Au', 'Pd', 'Pt']",AuPdPt,2.84951828,2.849518279999966,6.98638093,90.0,90.0,120.00000000000041,3.0
mp-1220052,9ef92a2c-2590-4d34-9601-8989f586131c,mp-1220052,Materials Project,https://materialsproject.org/,hexagonal,2.0,"['Ni', 'Pt']",NiPt,2.71759156,2.717591560000015,12.644134774161,90.0,90.0,119.99999999999982,6.0
mp-1220057,69a0e1cd-4805-408f-ad70-116fb411515d,mp-1220057,Materials Project,https://materialsproject.org/,hexagonal,2.0,"['Ni', 'Pd']",NiPd,2.69750271,2.697502710000028,12.776996367627,90.0,90.0,119.99999999999966,6.0
mp-1220079,2a4086da-f529-4d93-aa83-3960a5ff629c,mp-1220079,Materials Project,https://materialsproject.org/,hexagonal,2.0,"['H', 'Ni']",HNi2,2.5513041507647,2.5513041507646634,12.545570910112,90.0,90.0,119.99999999999918,9.0
mp-1220143,0c7248bd-5e47-455a-bc19-06cd174c2023,mp-1220143,Materials Project,https://materialsproject.org/,monoclinic,2.0,"['Ni', 'O']",Ni2O3,9.466893799239,5.5717486262412,5.989075172363019,90.0,123.09320958707882,90.0,20.0
mp-1220184,3531cfbe-a34f-4970-99cc-5ff021e3468b,mp-1220184,Materials Project,https://materialsproject.org/,triclinic,2.0,"['Ni', 'O']",Ni5O11,4.90922022,6.33680727999999,6.8742849016058045,110.66373089326841,96.77723570399016,105.29460454000049,16.0
mp-1220234,29a60af5-707f-4044-a63f-579b5f8a030d,mp-1220234,Materials Project,https://materialsproject.org/,tetragonal,2.0,"['Ni', 'O']",Ni5O4,6.5932764001797,6.5932764001797,4.109011,90.0,90.0,90.0,18.0
mp-1220343,aad08259-ee23-4694-a3f2-ecd51904e6d2,mp-1220343,Materials Project,https://materialsproject.org/,hexagonal,2.0,"['Nb', 'Ni']",NbNi,2.81862695,2.818626949999956,4.30951559,90.0,90.0,120.00000000000054,2.0
mp-1220420,0891878d-3536-4ff4-b612-13609fb4069c,mp-1220420,Materials Project,https://materialsproject.org/,hexagonal,2.0,"['Nb', 'Ni']",NbNi3,2.6929487729105,2.6929487729105905,8.30575315,90.0,90.0,120.00000000000011,4.0
mp-1220481,c81a3281-5ed8-4a36-9839-584a3fffb887,mp-1220481,Materials Project,https://materialsproject.org/,orthorhombic,2.0,"['Al', 'Nb']",AlNb4,3.4252011166024,4.5184092439245,23.102160317821,90.0,90.0,90.0,20.0
mp-12205,fbfa7b22-52d9-4b6e-8650-62493d6c4af2,mp-12205,Materials Project,https://materialsproject.org/,triclinic,2.0,"['O', 'Ti']",O7Ti4,5.63783799,6.957054178104386,7.183640350000025,64.17772305927714,71.1029549000004,75.11049640694098,22.0
mp-1220799,8afa0ed3-ede6-4d46-9da6-af067a7e3f29,mp-1220799,Materials Project,https://materialsproject.org/,hexagonal,2.0,"['Nb', 'Ni']",NbNi,4.9027048265999,4.90270482659988,53.335911980278,90.0,90.0,119.99999999999945,78.0
mp-1221141,dfaa4d99-7a82-4ba5-bbdc-ac5043b5de39,mp-1221141,Materials Project,https://materialsproject.org/,tetragonal,3.0,"['Br', 'Cl', 'Na']",Br4ClNa5,4.22175415,4.22175415,29.841118306132,90.0,90.0,90.0,20.0
mp-1221147,4796fb21-02d8-44de-86d5-97c4bf827087,mp-1221147,Materials Project,https://materialsproject.org/,hexagonal,3.0,"['Br', 'Cl', 'Na']",BrCl4Na5,4.0739716581527,4.07397165815263,49.912615906466,90.0,90.0,119.99999999999976,30.0
mp-1221224,dc9019cd-9d1b-4463-9b5d-d0bc14bc2455,mp-1221224,Materials Project,https://materialsproject.org/,hexagonal,3.0,"['Br', 'Cl', 'Na']",BrCl2Na3,4.11369839,4.113698389999961,10.08449041,90.0,90.0,120.00000000000031,6.0
mp-1221225,34ce01f0-d75f-41bd-b80f-fff035d919a7,mp-1221225,Materials Project,https://materialsproject.org/,tetragonal,3.0,"['Br', 'Cl', 'Na']",BrCl2Na3,4.13436737,4.13436737,17.476203803213,90.0,90.0,90.0,12.0
mp-1221354,6b05b5d8-872a-48e8-99d3-99b30a39cddd,mp-1221354,Materials Project,https://materialsproject.org/,orthorhombic,2.0,"['O', 'Si']",O107Si48,17.34889118,17.35557097,24.557856549377,90.0,90.0,90.0,310.0
mp-1221382,dbf4e395-72d4-4d5f-a3d8-ce3ddc929ef8,mp-1221382,Materials Project,https://materialsproject.org/,orthorhombic,3.0,"['Fe', 'Mn', 'Si']",Fe5Mn5Si6,6.725281995033013,11.833265991952931,4.641997,90.0,90.0,90.0,32.0
mp-1221385,ccaa7821-20b6-41b5-82bd-1bbafeb3576e,mp-1221385,Materials Project,https://materialsproject.org/,hexagonal,3.0,"['Br', 'Cl', 'Na']",BrClNa2,4.1511357681177,4.1511357681176255,20.34106352939,90.0,90.0,119.99999999999982,12.0
mp-1221407,ccdf53c3-38ff-47b7-a0c7-098481068f23,mp-1221407,Materials Project,https://materialsproject.org/,orthorhombic,3.0,"['Fe', 'Mn', 'Si']",Fe5Mn5Si6,6.884345998928053,11.680735999188709,4.695228,90.0,90.0,90.0,32.0
mp-1221576,728c3bde-c787-4259-bf61-24da5c876c50,mp-1221576,Materials Project,https://materialsproject.org/,hexagonal,2.0,"['Mn', 'Pd']",MnPd3,2.84617726,2.846177260000011,26.31993284564,90.0,90.0,119.99999999999986,12.0
mp-1221597,5774f528-50c4-4c1d-935f-b70ab8fd7ffd,mp-1221597,Materials Project,https://materialsproject.org/,cubic,1.0,['Na'],Na,11.922703676881,11.922703676881,11.922703676881,90.0,90.0,90.0,24.0
mp-1221606,0207257e-2183-40cc-8019-8aa48331d66d,mp-1221606,Materials Project,https://materialsproject.org/,tetragonal,3.0,"['Fe', 'Mn', 'Si']",FeMnSi4,2.72947,2.72947,10.285493,90.0,90.0,90.0,6.0
mp-1221619,8681eac0-9712-4b97-85fe-ca3e784709d5,mp-1221619,Materials Project,https://materialsproject.org/,monoclinic,3.0,"['Fe', 'Mn', 'Si']",FeMnSi2,4.482062,4.48608,4.48727236,90.0,90.22747159,90.0,8.0
mp-1221628,154c0553-f049-4a6a-9869-01a64ba36135,mp-1221628,Materials Project,https://materialsproject.org/,hexagonal,2.0,"['Fe', 'Mn']",Fe3Mn,2.4702762,2.4702762,7.826541,90.0,90.0,119.99999999999999,4.0
mp-1221635,62662907-453f-48bc-9376-4b926872473c,mp-1221635,Materials Project,https://materialsproject.org/,orthorhombic,2.0,"['Fe', 'Mn']",Fe4Mn,2.8129100025184157,3.99427000331892,20.076788000497206,90.0,90.0,90.0,20.0
mp-1221641,7b1df8b9-ddb7-4037-9412-160304c88ecf,mp-1221641,Materials Project,https://materialsproject.org/,tetragonal,3.0,"['Fe', 'Mn', 'Si']",Fe3MnSi8,2.713396,2.713396,20.590516,90.0,90.0,90.0,12.0
mp-1221697,acd19a95-aad3-464a-a469-f7dee60098ee,mp-1221697,Materials Project,https://materialsproject.org/,tetragonal,2.0,"['Mn', 'Si']",Mn3Si,2.791201,2.791201,5.684334,90.0,90.0,90.0,4.0
mp-1221713,18ce74c9-1afc-4b3f-ba0b-a8d91c51a773,mp-1221713,Materials Project,https://materialsproject.org/,orthorhombic,3.0,"['Fe', 'Mn', 'Si']",Fe4MnSi3,6.771953996241029,11.596839992518191,4.689869,90.0,90.0,90.0,32.0
mp-1221718,4ded35cd-ab33-4c65-b9b2-7900dc0fcf57,mp-1221718,Materials Project,https://materialsproject.org/,tetragonal,3.0,"['Al', 'Mn', 'Pd']",AlMnPd2,2.93516182,2.93516182,6.90041362,90.0,90.0,90.0,4.0
mp-1221761,4a7f45e7-bcb8-4ea7-886a-d8901067d964,mp-1221761,Materials Project,https://materialsproject.org/,hexagonal,3.0,"['Fe', 'Mn', 'Si']",Fe3Mn3Si2,3.9715203900000002,3.97152039,19.465741344400534,90.0,90.0,119.99999999999999,24.0
mp-1221847,49d39709-0908-4be8-ae3c-32ce92a8c03a,mp-1221847,Materials Project,https://materialsproject.org/,triclinic,3.0,"['C', 'Fe', 'Mn']",C4Fe5Mn5,4.482205129999999,4.99945512,6.23565941,97.11234893,111.01121417000002,90.10430093,14.0
mp-1221861,7a30c7cf-f86c-48d6-9403-0f4e04dedf87,mp-1221861,Materials Project,https://materialsproject.org/,monoclinic,3.0,"['C', 'Fe', 'Mn']",C2FeMn4,11.589837195818339,4.489070000000001,5.00345238,90.0,97.36852901531093,90.0,28.0
mp-1221888,876aa4ae-f8d0-4670-bfdd-2c729024a785,mp-1221888,Materials Project,https://materialsproject.org/,triclinic,3.0,"['C', 'Fe', 'Mn']",C4Fe9Mn3,4.45722349,5.016802410000001,6.743630610000002,89.99237467000002,88.99906910000001,89.95430465999999,16.0
mp-1221991,98a91237-ea14-4e0a-9fe4-ded683675de4,mp-1221991,Materials Project,https://materialsproject.org/,monoclinic,2.0,"['Fe', 'Mn']",Fe3Mn7,6.048625,6.069068,6.04993767,90.0,90.18828284000001,90.0,20.0
mp-1222013,7f833460-a0c4-4e89-bc07-c6681f9dc7e7,mp-1222013,Materials Project,https://materialsproject.org/,hexagonal,2.0,"['Al', 'Mg']",Al2Mg,3.02555587,3.025555869999975,7.03569117,90.0,90.0,120.00000000000028,3.0
